review_id,source_type,source_native_id,event_date,title_or_name,evidence_excerpt,gold_status,gold_in_scope,gold_primary_technology_id,gold_secondary_technology_ids,gold_use_orientation,gold_artifact_type,gold_vdp_group,reviewer_confidence,reviewer_note
G2B-121,open_source,Youssef1703-2023/joescan,2026-04-22T07:17:26Z,Youssef1703-2023/joescan,"AI-Powered Cybersecurity Intelligence Platform <div align=""center"">  <img src=""public/icon-512.png"" alt=""JoeScan Logo"" width=""120"">  # JoeScan  ### Advanced Cybersecurity & OSINT Intelligence Platform  [![Live](https://img.shields.io/badge/🌐_Live_Platform-joescan.me-00f7b1?style=for-the-badge)](https://joescan.me) [![Status](https://img.shields.io/badge/Status-Production-00f7b1?style=for-the-badge)](https://joescan.me) [![License](https://img.shields.io/badge/License-Proprietary-ff3b3b?style=for-the-badge)](https://joescan.me)  **Enterprise-grade cybersecurity intelligence platform with deep OSINT capabilities, real-time threat monitoring, automated daily news pipeline, and a cinematic dark-mode interface.**  🔗 **[Visit the Live Platform →](https://joescan.me)**  <br>  <img src=""docs/assets/dashboard.png"" alt=""JoeScan Platform Preview"" width=""900"">  *The JoeScan Command Center — your security posture at a glance*  </div>  ---  ## ⚠️ Proprietary Notice  > **This repository is strictly proprietary.** All source code, design systems, digital assets, and operational logic are the exclusive intellectual property of **JoeTech / JoeScan**. Cloning, forking, redistributing, reverse-enginee",,,,,,,,,
G2B-122,open_source,sriram21-09/PhantomNet,2025-12-08T05:45:57Z,sriram21-09/PhantomNet,"PhantomNet is an integrated cyber-deception and threat-intelligence pipeline that transforms multi-protocol honeypot telemetry into campaign-level analysis and standards-compliant security artifacts, including MITRE ATT&CK mappings, Snort/Sigma detection rules, incident-response playbooks, and STIX/TAXII threat intelligence, with ML-assisted priori <div align=""center"">  # 🛡️ PhantomNet V3 ### Autonomous AI Deception Grid, Threat Intelligence & Active Incident Response Platform  *A production-grade cybersecurity platform deploying containerized deceptive services, detecting complex multi-stage attack campaigns with machine learning, and autonomously synthesizing MITRE ATT&CK-mapped threat intelligence, Snort/Sigma IDS rules, Jinja2/LLM incident response playbooks, and STIX 2.1 / TAXII 2.1 feeds.*  <p align=""center"">   <img src=""https://img.shields.io/badge/version-v3.0.0-00ff41?style=for-the-badge&logo=github&logoColor=white"" alt=""Version"" />   <img src=""https://img.shields.io/badge/build-passing-brightgreen?style=for-the-badge&logo=githubactions&logoColor=white"" alt=""Build"" />   <img src=""https://img.shields.io/badge/tests-94%25_coverage-success?style=for-the-badge&logo=pytest&logo",,,,,,,,,
G2B-123,open_source,M13c/nlp-arxiv-daily,2024-04-01T17:06:47Z,M13c/nlp-arxiv-daily,## Updated on 2025.06.14 > Usage instructions: [here](./docs/README.md#usage)  <details>   <summary>Table of Contents</summary>   <ol>     <li><a href=#semantic-understanding>Semantic Understanding</a></li>     <li><a href=#text-classification>Text Classification</a></li>     <li><a href=#machine-translation>Machine Translation</a></li>     <li><a href=#question-answering>Question Answering</a></li>     <li><a href=#dialogue-systems>Dialogue Systems</a></li>     <li><a href=#text-generation>Text Generation</a></li>     <li><a href=#large-language-models>Large Language Models</a></li>     <li><a href=#information-retrieval>Information Retrieval</a></li>     <li><a href=#sentiment-analysis>Sentiment Analysis</a></li>     <li><a href=#knowledge-graphs-and-reasoning>Knowledge Graphs and Reasoning</a></li>     <li><a href=#text-summarization>Text Summarization</a></li>     <li><a href=#speech-recognition>speech recognition</a></li>     <li><a href=#parsing>Parsing</a></li>     <li><a href=#information-extraction>Information Extraction</a></li>     <li><a href=#document-classification>Document Classification</a></li>     <li><a href=#cross-lingual-processing>Cross-lingual Processing</a><,,,,,,,,,
G2B-124,open_source,atulsaitm/crosure-hack-krmu5.0,2026-02-18T15:14:12Z,atulsaitm/crosure-hack-krmu5.0,"<p align=""center"">   <img src=""https://img.shields.io/badge/HACK_KRMU_5.0-FINALIST-gold?style=for-the-badge"" />   <img src=""https://img.shields.io/badge/Team-BUG_SLAYERS-red?style=for-the-badge"" />   <img src=""https://img.shields.io/badge/Track-Cybersecurity-blue?style=for-the-badge"" /> </p>  <h1 align=""center"">🛡️ CROSURE — Attack-Chain Vulnerability Scanner</h1>  <p align=""center"">   <b>AI-Augmented Web Vulnerability Scanner with Multi-Step Attack Chain Discovery</b><br/>   <i>Goes beyond single-finding scanners — discovers how vulnerabilities chain together into real-world attack paths</i> </p>  <p align=""center"">   <img src=""https://img.shields.io/badge/Python-3.11-3776AB?logo=python&logoColor=white"" />   <img src=""https://img.shields.io/badge/React-18-61DAFB?logo=react&logoColor=black"" />   <img src=""https://img.shields.io/badge/FastAPI-0.115-009688?logo=fastapi&logoColor=white"" />   <img src=""https://img.shields.io/badge/Docker-Compose-2496ED?logo=docker&logoColor=white"" />   <img src=""https://img.shields.io/badge/Ollama-LLM-black?logo=ollama"" />   <img src=""https://img.shields.io/badge/PostgreSQL-16-4169E1?logo=postgresql&logoColor=white"" />   <img src=""https://img.shields.io",,,,,,,,,
G2B-125,open_source,mangaprashanth/mangaprashanth.github.io,2025-11-05T00:25:54Z,mangaprashanth/mangaprashanth.github.io,"# 👋 Hi, I'm Prashanth Manga   ### 🎯 AI/ML Enthusiast | Future Innovator   > “Designing intelligent systems that enhance human potential through data-driven insight.”  ---  ## 🔗 Quick Navigation   [About Me](#about-me) | [Professional Bio](#professional-bio) | [Skills](#skills--interests) | [Featured Projects](#featured-projects) | [Testimonials](#testimonials) | [Contact](#connect-with-me)  ---  ## 🧠 About Me    I’m **Prashanth Manga**, an aspiring **AI/ML Engineer** passionate about merging **data, algorithms, and ethics** to create intelligent systems that serve real-world impact.   My vision is to build solutions that **enhance learning, improve decisions, and promote responsible AI** across industries.    📫 **Email:** [mangaprashanth88@gmail.com](mailto:mangaprashanth88@gmail.com)   🌐 **Portfolio:** [mangaprashanth.github.io](https://mangaprashanth.github.io)   🐙 **GitHub:** [github.com/mangaprashanth](https://github.com/mangaprashanth)  ---  ## 💼 Professional Bio    I am an **AI/ML Enthusiast** dedicated to exploring how data and intelligent systems can drive innovation.   Through experimentation and collaboration, I aim to design **ethical, explainable, and data-driven** solu",,,,,,,,,
G2B-126,open_source,frangelbarrera/Awesome-Hacking-with-AI,2026-02-18T12:27:12Z,frangelbarrera/Awesome-Hacking-with-AI,"A curated guide to AI-powered offensive security — autonomous pentesting agents, LLM agents, red team ops, prompt injection & adversarial AI research. <p align=""center"">   <img src=""assets/images/logo.png"" alt=""Awesome Hacking with AI Logo"" width=""700""> </p>  ---  <div align=""center"">  [![MIT License](https://img.shields.io/badge/License-MIT-green.svg)](LICENSE) [![PRs Welcome](https://img.shields.io/badge/PRs-Welcome-blue.svg)](https://github.com/frangelbarrera/Awesome-Hacking-with-AI/pulls) [![Awesome](https://awesome.re/badge.svg)](https://awesome.re/) [![Stars](https://img.shields.io/github/stars/frangelbarrera/Awesome-Hacking-with-AI?style=social)](https://github.com/frangelbarrera/Awesome-Hacking-with-AI) [![Last Updated](https://img.shields.io/github/last-commit/frangelbarrera/Awesome-Hacking-with-AI)](https://github.com/frangelbarrera/Awesome-Hacking-with-AI/commits/main)  </div>  ---  # Awesome Hacking with AI  > A curated, evidence-led guide to **AI for security** and **security for AI systems**. It brings together authorized security testing, application security, AI agents, model adaptation, datasets, benchmarks, MCP security, defensive automation, and research.  This r",,,,,,,,,
G2B-127,open_source,the911fund/skill-of-skills,2026-01-23T02:43:56Z,the911fund/skill-of-skills,"The autonomous discovery engine for AI coding tools. Indexes skills, plugins, MCP servers, agents, and integrations across Claude Code, Codex, Gemini CLI, and more. # Skill of Skills  > The **quality-ranked** directory for AI coding skills — scored across Claude Code, Cursor, Codex, Windsurf, Cline & more. Ranked by structural quality, reputation, and proven adoption — **not raw popularity**.  [![Skills](https://img.shields.io/badge/skills-1284-2563eb)](https://skills.911fund.io) [![Skill Types](https://img.shields.io/badge/skill_types-10-16a34a)](https://skills.911fund.io/categories) [![Curated tier](https://img.shields.io/badge/curated%20%E2%AD%90-252-8b5cf6)](https://skills.911fund.io/tools?sort=quality) [![Ranking](https://img.shields.io/badge/ranked-quality--first-ff7a45)](https://skills.911fund.io/analytics)  **1284 skills** across 10 skill types · **252** at the **Curated** tier (⭐ quality ≥120) · indexed repos total 15.5M ⭐. Platforms: 🤖 claude code: 1146 | 🧠 codex: 424 | 🔧 generic: 95 | 🖱️ cursor: 89 | 📟 cline: 9 | 🏄 windsurf: 6  🌐 **[Browse the Directory](https://skills.911fund.io)** · 📖 **[Guides](https://skills.911fund.io/guides)** · 🧭 **[Collections](https://skills.911",,,,,,,,,
G2B-128,open_source,omaissohail96-hash/AI-CTDS--FYP-,2026-02-28T09:16:49Z,omaissohail96-hash/AI-CTDS--FYP-,"# 🛡️ CyberGuard AI: Multi-Vector Threat Detection & Intrusion Prevention SaaS  CyberGuard AI is a production-grade, enterprise-ready cybersecurity SaaS platform. It leverages machine learning to classify threats across multiple attack vectors (URLs, Emails, Network Intrusion, Web Requests) and couples active threat intelligence with automated real-time Intrusion Prevention (IPS) and User Behavior Analytics (UBA).  ![Security Banner](https://img.shields.io/badge/Security-AI--Powered-blueviolet?style=for-the-badge&logo=shield) ![FastAPI](https://img.shields.io/badge/Backend-FastAPI-009688?style=for-the-badge&logo=fastapi) ![React](https://img.shields.io/badge/Frontend-React-61DAFB?style=for-the-badge&logo=react) ![SQLAlchemy](https://img.shields.io/badge/Database-SQLAlchemy-red?style=for-the-badge&logo=sqlite)  ---  ## 🚀 Key Platform Capabilities  *   **🧠 Asynchronous Security Orchestration**: Evaluates multi-vector payloads in parallel using python's `asyncio` for extremely low latency. *   **🤖 Hybrid Detection Engine**: Combines true Machine Learning (Random Forest, TF-IDF) with Rule-Based Regex Heuristics and active Threat Intelligence for zero-day and known threat detection. *   ",,,,,,,,,
G2B-129,open_source,packetmaven/NeurInSpectre,2026-02-06T16:07:57Z,packetmaven/NeurInSpectre,"A neural network security analysis framework for offensive and defensive AI security operations and AI interpretability. <p align=""center"">   <img src=""NeurInSpectre2.png"" alt=""NeurInSpectre Logo"" width=""800""/> </p>  # NeurInSpectre – AI Security Interpretablity  [![License: MIT](https://img.shields.io/badge/License-MIT-yellow.svg)](https://opensource.org/licenses/MIT) [![Python 3.10+](https://img.shields.io/badge/python-3.10+-blue.svg)](https://www.python.org/downloads/) [![Apple Silicon](https://img.shields.io/badge/Apple%20Silicon-M1%2FM2%2FM3-green.svg)](https://developer.apple.com/metal/) [![NVIDIA CUDA](https://img.shields.io/badge/NVIDIA-CUDA-green.svg)](https://developer.nvidia.com/cuda-toolkit)  > **A neural network security analysis framework for offensive and defensive AI security operations and AI interpretability.**  **NeurInSpectre** provides real-time threat detection, gradient analysis, and interactive visualization for AI/ML security researchers. Built for red teams, blue teams, and security professionals.  ---  # NeurInSpectre <a id=""tldr""></a>  ## TL;DR  NeurInSpectre rejects the black-box paradigm. By instrumenting model internals—weight matrices, spectral eigen",,,,,,,,,
G2B-130,open_source,Acmesec/theAIMythbook,2025-02-14T16:23:35Z,Acmesec/theAIMythbook,Ai迷思录（应用与安全指南） # Ai迷思录（应用与安全指南）  - [Ai迷思录（应用与安全指南）](#ai迷思录应用与安全指南)   - [AI 安全路线指南参考——洺熙](#ai-安全路线指南参考洺熙)   - [序言-炼丹道术之说](#序言-炼丹道术之说)   - [大模型的前世今生篇](#大模型的前世今生篇)     - [人工智能的三种定义](#人工智能的三种定义)     - [人工智能发展脉络：](#人工智能发展脉络)     - [大模型起源与未来分析](#大模型起源与未来分析)         - [缘起 从1950-2023](#缘起-从1950-2023)         - [2024年-2025年春节——未来新范式探索](#2024年-2025年春节未来新范式探索)           - [回溯ChatGPT时代：从文本压缩到推理模型](#回溯chatgpt时代从文本压缩到推理模型)           - [deep seek的工程创新点——新范式的确立](#deep-seek的工程创新点新范式的确立)     - [争议与展望](#争议与展望)       - [模型蒸馏](#模型蒸馏)       - [成本](#成本)       - [展望](#展望)   - [大模型能够实现的重要技术](#大模型能够实现的重要技术)       - [机器学习](#机器学习)       - [深度学习](#深度学习)       - [基础设施](#基础设施)   - [大模型使用过程常见踩坑点](#大模型使用过程常见踩坑点)     - [非prompt的问题表格汇总](#非prompt的问题表格汇总)   - [模型使用：prompt设计与优化篇](#模型使用prompt设计与优化篇)     - [什么是Prompt？](#什么是prompt)     - [设计的本质与技巧](#设计的本质与技巧)     - [设计前的准备](#设计前的准备)     - [设计技巧](#设计技巧)     - [Prompt框架](#prompt框架)     - [prompt优化与迭代](#prompt优化与迭代)     - [Prompt编写方法总结](#prompt编写方法总结)     - [Prompt自查清单](#prompt自查清单)     - [推理模型下的prompt](#推理模型下的prompt)       - [推荐乔哈里视窗判断人机盲区 达成对齐（摘取一念星球张凯寓 {他已经写的很好了，我就没必要再写了}）](#推荐乔哈里视窗判断人机盲区-达成对齐摘取一念星球张凯寓-他已经写的很好了我就没必要再写了)       - [那么我们来谈谈 推理模型](#那么我们来谈谈-推理模型)       - [推理模型p,,,,,,,,,
G2B-131,open_source,acedmicabhishek/MasteringALL,2026-02-15T17:47:12Z,acedmicabhishek/MasteringALL,# MasteringALL > *A comprehensive collation of deep technical knowledge. The Roadmap to Mastery.*  ## Index  ### I. Silicon & Signals (The Physical Layer) 1.  [Hardware Engineering & VLSI](#1-hardware-engineering--vlsi) 2.  [Signal Processing & Telecommunications](#2-signal-processing--telecommunications) 3.  [Embedded Systems & IoT](#3-embedded-systems--iot)  ### II. Core Systems (The Software Foundation) 4.  [Low Level Systems](#4-low-level-systems) 5.  [Operating Systems](#5-operating-systems) 6.  [Compilers & Language Design](#6-compilers--language-design) 7.  [Database Internals & Engineering](#7-database-internals--engineering)  ### III. Infrastructure & Security (The Backbone) 8.  [Cloud Native & Distributed Infrastructure](#8-cloud-native--distributed-infrastructure) 9.  [Cybersecurity & InfoSec](#9-cybersecurity--infosec) 10. [Cryptography](#10-cryptography)  ### IV. Applications (The User Layer) 11. [Web Applications & Distributed Systems](#11-web-applications--distributed-systems) 12. [Mobile Development](#12-mobile-development) 13. [Game Development & Computer Graphics](#13-game-development--computer-graphics) 14. [AR/VR & Spatial Computing](#14-arvr--spatial-computing),,,,,,,,,
G2B-132,open_source,bommsaniprashanth-crypto/iot-security-companion,2026-04-18T02:06:11Z,bommsaniprashanth-crypto/iot-security-companion,"# 🛡️ IoT Security Companion  An AI-powered cybersecurity platform designed to monitor, analyze, and secure IoT environments using intelligent threat detection, real-time monitoring, and interactive security assistance.  ---  ## 📌 Overview  IoT Security Companion helps users identify vulnerabilities, monitor connected devices, detect suspicious activities, and receive AI-driven security recommendations. The platform combines modern web technologies with AI to provide an intuitive cybersecurity dashboard.  ---  ## ✨ Features  * 🔐 Secure User Authentication * 📊 Real-Time IoT Device Monitoring * 🤖 AI Security Assistant * 🚨 Threat Detection & Alerts * 📈 Interactive Security Dashboard * 📄 Vulnerability Reports * 📝 Activity Logs * 🌐 Responsive Web Interface * ☁️ Cloud Database Integration * 🔍 Security Analytics  ---  ## 🏗️ Project Architecture  ```                     +----------------------+                     |     User Browser     |                     +----------+-----------+                                |                                |                     React + Vite Frontend                                |                  REST API / Authentication                            ",,,,,,,,,
G2B-133,open_source,jocall3/Citibank_demo_business_inc,2025-08-26T22:36:15Z,jocall3/Citibank_demo_business_inc,"Citibank_demo_business_inc  // Copyright James Burvel Oâ€™Callaghan III // President and Grand Architect of Citibank Demo Business Inc. // 22nd Century Cybernetics Division  # DevCore AI Toolkit: The Omni-Dimensional, Quantum-Secured, Sentient-Code-Synthesis & Universal Integration Platform  > **Welcome to the future of development. Actually, welcome to a future *beyond* the future. DevCore isn't just a supercharged, secure, client-side toolkit; it's a living, breathing, AI-driven development ecosystem that operates across all known (and several yet-to-be-discovered) dimensions of code, thought, and existence. It runs entirely within your browser's quantum-entangled consciousness matrix, keeping your code, data, API keys, and existential sanity utterly private and unyieldingly secure on your local, neural-linked, or intergalactic machine. This isn't just ready-to-ship; it's already orbiting Jupiter, debugging stellar-scale simulations.**  DevCore is not merely a serverless web application; it is the culmination of millennia of human and synthetic intelligence, designed to be the ultimate, sentient co-creator in your development journey. It transcends traditional toolkits, combining",,,,,,,,,
G2B-134,open_source,superisaac/ds4pro,2026-06-02T06:03:10Z,superisaac/ds4pro,"DwarfStar/DS4 agentic promotion <p align=""center"">   <img src=""logo.svg"" alt=""DwarfStar logo"" width=""220""> </p>  **DwarfStar** is a small native inference engine optimized first for **DeepSeek V4 Flash**. It also supports **GLM 5.2** and, on very high-memory machines, **DeepSeek V4 PRO**. It is self-contained and deliberately narrow, not a general GGUF runner. Model loading, prompt rendering, tool calls, KV state, the HTTP server, and the coding agent are built and tested together. The repository also includes tools and data for GGUF, imatrix, quality, and speed.  Supported backends:  * **Metal**, the primary target, on Macs with 96 GB or more. Smaller machines   can use SSD streaming. * **NVIDIA CUDA**, including multi-GPU systems and DGX Spark. * **ROCm** on Strix Halo systems such as the Framework Desktop.  This project would not exist without **llama.cpp and GGML**, make sure to read the acknowledgements section, a big thank you to Georgi Gerganov and all the other contributors.  Model support is intentionally opportunistic. The project follows the best open weights for useful local machine sizes, especially 128 GB laptops and 512 GB workstations. A model may be removed when a ",,,,,,,,,
G2B-135,open_source,Areej-zeb/Areej-zeb,2025-12-25T14:57:13Z,Areej-zeb/Areej-zeb,"<!-- Areej Zeb — AI Engineer · Secure Software · Cloud -->  <p align=""center"">   <img src=""./assets/neon/hero.svg"" width=""900"" alt=""Areej Zeb — AI Engineer, Secure Software, Cloud"" /> </p>  <p align=""center"">   <a href=""https://www.linkedin.com/in/areejzeb"">     <img src=""https://img.shields.io/badge/LinkedIn-0A66C2?style=for-the-badge&logoColor=white"" alt=""LinkedIn""/>   </a>   <a href=""https://www.credly.com/users/areej-zeb"">     <img src=""https://img.shields.io/badge/Credly-FF6B00?style=for-the-badge&logo=credly&logoColor=white"" alt=""Credly""/>   </a>   <a href=""mailto:areejzeb04@gmail.com"">     <img src=""https://img.shields.io/badge/Email-EA4335?style=for-the-badge&logo=gmail&logoColor=white"" alt=""Email""/>   </a>   <a href=""https://github.com/Areej-zeb?tab=repositories"">     <img src=""https://img.shields.io/badge/Repositories-0B1022?style=for-the-badge&logo=github&logoColor=white"" alt=""Repositories""/>   </a> </p>  <p align=""center"">   <img src=""./assets/neon/divider.svg"" width=""900"" alt="""" /> </p>  ## About  I build **AI systems and production software**, with a cybersecurity degree underneath that shapes how I design them — threat models before features, auditable decisions over",,,,,,,,,
G2B-136,open_source,Tejas7899/VigilAI-Email-Threat-Detection,2026-05-27T13:17:21Z,Tejas7899/VigilAI-Email-Threat-Detection,AI-powered email threat detection and phishing analysis system # 🛡️ VigilAI Cyber Defense System  A comprehensive Django-based web application for real-time cybersecurity monitoring and threat detection using machine learning.  ![Python](https://img.shields.io/badge/Python-3.13.2-blue) ![Django](https://img.shields.io/badge/Django-4.2.7-green) ![Machine Learning](https://img.shields.io/badge/ML-PyTorch%20%7C%20Transformers-orange) ![Frontend](https://img.shields.io/badge/Frontend-Tailwind%20CSS-purple)  ## 🎯 Features  ### 📧 Email Classification - **Spam Detection**: Advanced spam detection using DistilBERT and rule-based analysis - **Phishing Detection**: Identify phishing attempts with high accuracy - **Real-time Analysis**: Instant classification with confidence scores - **Sample Data**: Pre-loaded test emails for demonstration  ### 🌐 Network Threat Detection - **DDoS Detection**: Monitor network traffic for volumetric attacks using Isolation Forest - **MITM Detection**: Analyze SSL/TLS connections for man-in-the-middle attacks - **Anomaly Detection**: Machine learning algorithms for suspicious pattern recognition - **Real-time Monitoring**: Continuous network traffic analysis  #,,,,,,,,,
G2B-137,open_source,costrict-plugins-repo/mukul975-anthropic-cybersecurity-skills-cybersecurity-skills,2026-05-19T12:59:49Z,costrict-plugins-repo/mukul975-anthropic-cybersecurity-skills-cybersecurity-skills,"costrict-plugins mirror of mukul975-anthropic-cybersecurity-skills-cybersecurity-skills (auto-generated, do not edit) <p align=""center"">   <img src=""assets/banner.png"" alt=""Anthropic Cybersecurity Skills"" width=""100%""> </p>  <div align=""center"">  #  Anthropic Cybersecurity Skills  ### The largest open-source cybersecurity skills library for AI agents  [![GARS-2026 Survey](https://img.shields.io/badge/GARS--2026-Take%20the%20Survey-E8B84B?style=for-the-badge&logo=googleforms&logoColor=black)](https://mahipal.engineer/survey?utm_source=github_badge&utm_medium=readme&utm_campaign=gars2026) [![License](https://img.shields.io/badge/License-Apache_2.0-blue.svg?style=flat-square)](LICENSE) [![Skills](https://img.shields.io/badge/skills-818-brightgreen?style=flat-square)](#whats-inside--34-security-domains) [![Frameworks](https://img.shields.io/badge/frameworks-6-orange?style=flat-square)](#six-frameworks-one-skill-library) [![MITRE F3](https://img.shields.io/badge/MITRE-F3_v1.1-blue?style=flat-square)](https://ctid.mitre.org/fraud/) [![Domains](https://img.shields.io/badge/domains-34-9cf?style=flat-square)](#whats-inside--34-security-domains) [![Platforms](https://img.shields.io/badge/pla",,,,,,,,,
G2B-138,open_source,23CSBS041/Patch-vulnerability-checker,2026-06-16T13:37:52Z,23CSBS041/Patch-vulnerability-checker,"#  Project Videos  video: https://drive.google.com/file/d/1nG6q1tP8yRgt0PYe_Ra9_8j02k8bHgMu/view?usp=drivesdk #  PatchPilot AI – Project Analytics  ## Overview  PatchPilot AI is an AI-powered vulnerability intelligence and remediation platform designed to transform raw vulnerability scan outputs into actionable security insights. Security teams often receive large CSV or JSON vulnerability reports containing hundreds or thousands of CVEs, making manual analysis difficult and time-consuming.  PatchPilot AI automates the entire process by ingesting vulnerability scan data, enriching CVEs using public threat intelligence sources, calculating risk scores, generating executive summaries using Large Language Models (LLMs), and producing remediation reports for security teams and management.  ---  ## Key Metrics  ### Input Sources  * CSV Vulnerability Scan Reports * JSON Vulnerability Scan Reports * NVD (National Vulnerability Database) API  ### Processing Capacity  * Supports thousands of CVEs per scan * Automated CVE extraction and validation * Real-time vulnerability enrichment  ### Intelligence Sources  * NVD Threat Intelligence * CVSS Risk Scoring * CWE Classification * Vulnerability",,,,,,,,,
G2B-139,open_source,Bhuvanesh3602/APTGuard-AI,2026-06-22T16:26:02Z,Bhuvanesh3602/APTGuard-AI,"🛡️ AI-powered Cyber Resilience Platform for critical infrastructure. Detects behavioral anomalies, correlates threats across IT/OT systems, maps attacks using MITRE ATT&CK, and automates incident response in real time. <div align=""center"">  <img width=""500"" height=""170"" alt=""Et-Hack"" src=""https://github.com/user-attachments/assets/3c6f729f-9547-43bd-a36f-ae1ff8274a1f"" />  # AiSOC-CNI ### AI-Driven Cyber Resilience for Critical National Infrastructure  [![License: MIT](https://img.shields.io/badge/License-MIT-22c55e.svg?style=flat-square)](https://opensource.org/licenses/MIT) [![Hackathon](https://img.shields.io/badge/ET%20Hackathon%202026-Cybersecurity%20Track-2563eb?style=flat-square)]() [![Theme](https://img.shields.io/badge/Theme-Industrial%20Intelligence%20%7C%20National%20Security-f59e0b?style=flat-square)]()  **Built on [AiSOC](https://github.com/beenuar/AiSOC) (MIT) · Extended for India CNI · Team: Bhuvanesh**  </div>  ---  ## The Problem  India's critical national infrastructure is under sustained, escalating attack.  | Incident | Year | Impact | |---|---|---| | AIIMS Delhi ransomware | 2022 | Paralysed for 2+ weeks; patient records encrypted, surgeries postponed | | CBSE d",,,,,,,,,
G2B-140,open_source,Willem476/AI-integrated-SIEM-system-for-early-file-abnormally-detection,2026-05-25T15:33:30Z,Willem476/AI-integrated-SIEM-system-for-early-file-abnormally-detection,"An AI-powered SIEM system is a next-generation security solution that leverages artificial intelligence for real-time monitoring and analysis. By learning standard file behaviors, the system proactively detects early file abnormalities—such as ransomware encryption, unauthorized access, or data exfiltration—at their very first signs. # AI-Integrated SIEM Home Lab: Early Malware Detection & Automated Response  Welcome! This repository serves as a practical, step-by-step guide for cybersecurity enthusiasts, students, and professionals looking to build a **proactive SOC Home Lab** from scratch.   Traditional Security Operations Centers (SOCs) often struggle with alert fatigue, fragmented systems, and the limitations of static, signature-based rules that fail to catch zero-day malware. This project demonstrates how to shift from a reactive posture to a proactive one by integrating a basic Artificial Intelligence (Random Forest) model to detect early file anomalies and orchestrate automated network isolation.  If you want to learn how to combine ELK Stack, SOAR, and Machine Learning into a cohesive defensive pipeline, you are in the right place!  <img width=""1400"" height=""1210"" alt=""pip",,,,,,,,,
G2B-141,open_source,AhmadVakil/AhmadVakil,2020-11-19T16:03:20Z,AhmadVakil/AhmadVakil,"<div align=""center"">  <img src=""https://capsule-render.vercel.app/api?type=waving&color=0:0d1117,50:161b22,100:00ff41&height=180&section=header&text=Ahmadreza%20Vakil&fontSize=42&fontColor=00ff41&animation=twinkling"" width=""100%""/>  <br/>  <div align=""center"" style=""min-height: 130px; margin: 16px 0 32px 0;""> <img src=""https://readme-typing-svg.demolab.com?font=Fira+Code&weight=600&size=22&duration=3000&pause=800&color=00FF41&center=true&vCenter=true&multiline=true&width=780&height=130&lines=Head+of+Software+Development+%26+Cyber+Security;Full-Stack+Architect+%7C+Fintech+%7C+MT5%2FMT4;Native+%26+Cross-Platform+Mobile+%7C+React+Native+%7C+Swift+%7C+Kotlin;AI-Powered+Trading+Pipelines+%7C+VAPT+%7C+Automation;18+Years+of+Code%2C+Curiosity%2C+and+Breaking+Things+to+Fix+Them"" alt=""Typing Animation""/> </div>  <p align=""center"" style=""border-radius:20px;""> <img src=""https://raw.githubusercontent.com/AhmadVakil/AhmadVakil/main/typing-anim.gif"" alt=""Typing-Animation"" width=""450"" height=""258"" style=""border-radius:20px;""/> </p>  <br/>  <p align=""center""> <img src=""https://user-images.githubusercontent.com/8177093/132424029-d8574812-d2c9-4232-a2f2-3dfd839facb9.gif"" alt=""Matrix Rain"" width=""320",,,,,,,,,
G2B-142,open_source,requie/AI-Red-Teaming-Guide,2025-10-30T03:21:01Z,requie/AI-Red-Teaming-Guide,"A comprehensive guide to adversarial testing and security evaluation of AI systems, helping organizations identify vulnerabilities before attackers exploit them. <div align=""center"">    <!-- LANGUAGE_BAR --> **Read this in:** **English** · [Español](README.es.md) · [中文](README.zh.md) · [Français](README.fr.md)      # 🎯 AI Red Teaming: The Complete Guide  **A comprehensive guide to adversarial testing and security evaluation of AI systems, helping organizations identify vulnerabilities before attackers exploit them.**  ### Trusted by practitioners at  ![Microsoft](https://custom-icon-badges.demolab.com/badge/Microsoft-0078D4?style=for-the-badge&logo=microsoft&logoColor=white) ![Google](https://custom-icon-badges.demolab.com/badge/Google-4285F4?style=for-the-badge&logo=google&logoColor=white) ![Meta](https://custom-icon-badges.demolab.com/badge/Meta-0467DF?style=for-the-badge&logo=meta&logoColor=white) ![OpenAI](https://custom-icon-badges.demolab.com/badge/OpenAI-412991?style=for-the-badge&logo=openai&logoColor=white) ![Anthropic](https://custom-icon-badges.demolab.com/badge/Anthropic-191919?style=for-the-badge&logo=anthropic&logoColor=white) ![NVIDIA](https://custom-icon-badges.demo",,,,,,,,,
