audit_type,source_native_id,event_date,title_or_name,candidate_family,auto_in_scope,auto_primary_technology_id,auto_secondary_technology_ids,auto_confidence,auto_false_positive_type,auto_orientation,artifact_type,analysis_role,screening_reason,evidence_excerpt,ai_prereview_status,ai_suggested_in_scope,ai_suggested_primary_technology_id,ai_review_note,gold_status,gold_in_scope,gold_primary_technology_id,reviewer_note
IN_SCOPE_FALSE_POSITIVE,Joshika-Mentor/ThreatLens-AI-Malware-Classification-Threat-Detection-System,2026-06-28T16:51:52Z,Joshika-Mentor/ThreatLens-AI-Malware-Classification-Threat-Detection-System,T03,True,T03,[],HIGH,,DEFENSIVE,tool_framework,ENGINEERING_SUPPLY,"AI=['machine learning', 'AI-powered']; family=['malware classification', 'NO_REQUIRED_CONTEXT']","Build an AI-powered malware classification system that detects and classifies malicious files based on their behavioral and structural patterns. The system should analyze files, identify malware categories, detect suspicious activities, and generate security reports using machine learning models and cybersecurity analytics. ",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,navyne02/ML_Advanced,2026-04-28T13:03:00Z,navyne02/ML_Advanced,T04,True,T04,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['deep learning', 'AI-based']; family=['intrusion detection', 'network', 'traffic']"," # 🚀 30-Day Advanced ML & AI Challenge  ### **Day 1: Real-time Face Detection (Computer Vision)** * **Library:** OpenCV * **Concept:** Haar Cascade Classifiers. * **Outcome:** Built a script that accesses the system webcam and draws bounding boxes around human faces in real-time. * **Skills:** Image preprocessing (Grayscale conversion), coordinate mapping. --- ### **Day 2: Face Verification & Biometrics (Deep Learning)** * **Library:** DeepFace, OpenCV, Matplotlib * **Concept:** Facial Encodings and distance-based metric learning (Cosine/Euclidean distance). * **Outcome:** Built a biometric security script that compares two images and verifies if they belong to the same person using state-of-the-art Deep Learning models. --- ### **Day 3: Emotion Detection (Computer Vision)** * **Library:** DeepFace * **Concept:** Facial expression analysis and emotion classification. * **Outcome:** Built a simple but powerful AI script that analyzes an image and accurately predicts the dominant human emotion (Happy, Sad, Angry, etc.) using a pre-trained deep learning model. --- ### **Day 4: Hand Tracking & Landmark Detection** * **Library:** MediaPipe, OpenCV * **Concept:** Skeletal landmark tracking (21 key points per hand). * **Outcome:** Created a real-time hand tracking application that detects hand movements and maps structural landmarks using Google's MediaPipe framework......................................... --- ### **Day 5: Human Pose Estimation** * **Library:** MediaPipe, OpenCV * **Concept:** 33-point body landmark detection and skeletal mapping. * **Outcome:** Developed a real-time pose tracking system capable of identifying body joints and movements, laying the foundation for AI-based fitness and activity recognition applications. --- ### **Day 6: Gesture-Based Volume Cont",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,Sakeena01/Creation-of-Security-Operations-Dashboard-for-Threat-Detection-with-Risk-Mitigation-Analytics,2026-06-29T14:57:50Z,Sakeena01/Creation-of-Security-Operations-Dashboard-for-Threat-Detection-with-Risk-Mitigation-Analytics,T09,True,T09,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['AI-based']; family=['security copilot', 'alert']"," Creation of Security Operations Dashboard for Threat Detection with Risk Mitigation Analytics – Group 2 This project is an AI-assisted cybersecurity dashboard designed to help security analysts monitor, analyze, and investigate cyber threats through a centralized platform. The system provides a dashboard for viewing detected threats, security alerts, protected assets, analytics, reports, and statistics. It also includes an AI Security Copilot that can assist users with security-related questions and threat analysis. Main Features Security Dashboard – Displays threat counts, protected assets, critical alerts, and security analytics. AI Security Copilot – Provides AI-based assistance for cybersecurity-related queries. Threat Analytics – Visualizes threat and attack information using charts. Attack Sources – Shows the distribution of different attack categories. Upload Center – Allows users to upload and analyze supported files/data. Image Scan – Provides image-based security scanning. URL Scan – Analyzes URLs for potential security risks. QR Scan – Scans QR codes for security analysis. Wireshark Scan – Supports analysis of network capture data. Reports – Provides threat breakdowns, summaries, and AI recommendations. Statistics – Displays security statistics through different visualizations. User Profile & Settings – Provides user-specific settings and profile management. AI Component The AI Security Copilot uses the Groq API to process user queries. The application sends the user's prompt to the selected AI model through the Groq API and displays the generated response inside the dashboard. Currently, your project uses: Groq API OpenAI GPT-OSS 120B model through Groq Technologies From the code you've shown, your frontend definitely uses: React TypeScript Vite Tailwind CS",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,PatrickWiloak/cloud-data-ai-security-zero-to-hero,2025-10-14T04:01:06Z,PatrickWiloak/cloud-data-ai-security-zero-to-hero,T09,True,T15,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['LLM']; family=['SAST', 'NO_REQUIRED_CONTEXT']","Cloud + Data + AI + Security from zero to hero. 122+ certs across 22 providers, 37 plain-English concepts, 15 hands-on builds, cross-cloud + AI service comparisons. <!-- markdown=""1"" lets the documentation site render the markdown inside this      centered block. GitHub ignores the attribute, so rendering there is unchanged. --> <div align=""center"" markdown=""1"">  <a href=""https://noblerworks.com/""><img src=""https://raw.githubusercontent.com/Noblerworks/IRONSIGHT/main/nobler-works-banner.JPG"" alt=""Nobler Works"" width=""240""></a>  ### Built by [Patrick Wiloak](https://patrickwiloak.com) at [Nobler Works](https://noblerworks.com/)  We build custom software and products at Nobler Works. Open source projects and training like this one are our way of giving back - we're nothing without the community that supports us.<br> If you need custom software built, [get in touch](https://noblerworks.com/).  [![Website](https://img.shields.io/badge/Website-000000?style=for-the-badge&logo=googlechrome&logoColor=white)](https://noblerworks.com/) [![X](https://img.shields.io/badge/X-000000?style=for-the-badge&logo=x&logoColor=white)](https://x.com/Nobler_Works) [![YouTube](https://img.shields.io/badge/YouTube-FF0000?style=for-the-badge&logo=youtube&logoColor=white)](https://www.youtube.com/@NoblerWorks) [![TikTok](https://img.shields.io/badge/TikTok-000000?style=for-the-badge&logo=tiktok&logoColor=white)](https://www.tiktok.com/@noblerworks) [![Threads](https://img.shields.io/badge/Threads-000000?style=for-the-badge&logo=threads&logoColor=white)](https://www.threads.com/@noblerworks)  ---  <a href=""https://gitgood.dev""><img src=""./assets/brand/gitgood-banner.png"" alt=""gitGood.dev - practice questions, coding challenges, system design and cloud certification practice exams for engineers, dat",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,raylabres/raylabres,2024-08-16T00:48:13Z,raylabres/raylabres,T11,True,T11,[],HIGH,,DEFENSIVE,tool_framework,ENGINEERING_SUPPLY,"AI=['machine learning']; family=['digital forensics', 'memory forensics', 'NO_REQUIRED_CONTEXT']"," # 👋 Olá, eu sou o Ray Labres  💻 **Engenheiro de Cibersegurança Forense | DFIR | Incident Response** 🔐 Atuação em **Digital Forensics, Incident Response, Threat Intelligence e investigação de incidentes** ⚙️ Experiência com **análise de evidências digitais, automação, engenharia de dados e IA aplicada à segurança** 🚀 Atuação em **investigação digital, análise de artefatos, resposta a incidentes e desenvolvimento de soluções de segurança**  ---  ## 🧠 Sobre mim  Sou estudante de **Ciência da Computação** e atuo como **Engenheiro de Cibersegurança Forense**, com experiência em Segurança da Informação, DFIR, Incident Response, Threat Intelligence, engenharia de dados, antifraude, PLD/AML e automação de processos.  Minha atuação envolve **investigação e resposta a incidentes de segurança**, análise de evidências digitais, identificação de indicadores de comprometimento (IOCs), análise de artefatos, correlação de eventos, investigação de comportamentos suspeitos e apoio à contenção e remediação de incidentes.  Também possuo experiência no desenvolvimento de **pipelines de dados, automações e mecanismos de detecção**, utilizando Python, SQL, Cloud e Inteligência Artificial para processar grandes volumes de dados, identificar padrões e transformar dados em inteligência acionável.  Minha experiência anterior em **antifraude e PLD/AML** também contribuiu para minha atuação em análise comportamental, detecção de anomalias, investigação de eventos suspeitos e desenvolvimento de mecanismos automatizados de identificação e mitigação de riscos.  Tenho experiência com:  * 🔎 **Digital Forensics & Incident Response (DFIR)** * 🚨 **Incident Response** * 🧪 **Coleta, preservação e análise de evidências digitais** * 💾 **Análise de evidências voláteis e não voláteis** * 🖥️ **Análise de artefat",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,REXDEVCYBERCYBER-SECURITY/SecurityCMS,2025-12-27T22:28:55Z,REXDEVCYBERCYBER-SECURITY/SecurityCMS,T02,True,T02,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['LLM', 'AI-powered']; family=['automated patch generation', 'vulnerability', 'security']","A sophisticated cybersecurity-themed CMS and community hub with AI-powered vulnerability scanning, writing assistance, and collaboration tools. # SecurityCMS ![REXDEVCYBER Logo](https://i.postimg.cc/S2fJ0yjj/LOGO-REXDEV-512-X512.png)  A sophisticated cybersecurity-themed CMS and community hub with AI-powered vulnerability scanning, writing assistance, and collaboration tools.  A high-performance cybersecurity information hub and network database portal built for real-time vulnerability investigation and secure connection management.   # 🛡️ REXDEVCYBER Security CMS  A sophisticated, AI-augmented cybersecurity content management system and vulnerability research platform. Designed for high-clearance security teams to audit source code, draft intelligence reports, and monitor system-wide threat vectors.  ## 🚀 Core Features  ### 🔍 Vulnerability Matrix (Security Hub) The crown jewel of the platform. Using the **Gemini 3 Pro** engine, the Security Hub performs deep forensic analysis on source code to detect complex logic flaws. - **Deep Tier Auditing**: Beyond simple linting, it maps vulnerabilities to CWE IDs. - **Attack Scenario Simulation**: Generates step-by-step hypothetical breach scenarios. - **Automated Patch Generation**: Provides production-ready, secure refactors for detected flaws. - **Visual Severity Indicators**: High-contrast HUD for critical, high, medium, and low risk vectors.  ### ✍️ Drafting Room (Smart CMS) A distraction-free terminal-inspired editor for technical writers and researchers. - **AI Polish**: Enhances technical precision and professional tone using LLM-driven grammar correction. - **Eye-Care Mode**: Toggle between high-contrast and low-light themes for long research sessions. - **Auto-Sync**: Secure local buffer syncing with encrypted node sta",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,cybrdude/cybrdude,2026-02-23T06:30:53Z,cybrdude/cybrdude,T12,True,T12,[],HIGH,,DEFENSIVE,tool_framework,ENGINEERING_SUPPLY,"AI=['autonomous agent', 'agentic AI']; family=['attack surface management', 'NO_REQUIRED_CONTEXT']"," <div align=""center"">  [![Typing SVG](https://readme-typing-svg.demolab.com?font=Share+Tech+Mono&weight=400&size=22&duration=3000&pause=1500&color=F4C967&center=true&vCenter=true&multiline=true&repeat=true&random=false&width=720&height=80&lines=cybrdude+%2F%2F+Layau+Eulizier+Jr.;vulnerability+research+%E2%80%A2+attack+surface+management;agentic+AI+security+%E2%80%A2+authorization+boundaries;coordinated+disclosure+%E2%80%A2+open-source+security+tooling)](https://git.io/typing-svg)  --- <p> <img src=""https://img.shields.io/badge/CISSP-ACTIVE-F4C967?style=flat-square&labelColor=0A1F4D"" /> <img src=""https://img.shields.io/badge/USAF-VETERAN-7AA0DC?style=flat-square&labelColor=0A1F4D"" /> <img src=""https://img.shields.io/badge/STATUS-RESEARCHING-34D399?style=flat-square&labelColor=0A1F4D"" /> </p>  </div>  ### `RESEARCH FOCUS`  `Agentic AI Security` &nbsp;·&nbsp; `Authorization Boundaries` &nbsp;·&nbsp; `Attack Surface Management` &nbsp;·&nbsp; `Service Mesh Security` &nbsp;·&nbsp; `ML Runtime Security` &nbsp;·&nbsp; `Coordinated Vulnerability Disclosure`  ---  ### `OPERATOR PROFILE`  Senior cybersecurity practitioner, independent vulnerability researcher, and open-source security tooling contributor.  Current research centers on **trust boundaries in multi-agent AI systems**; how autonomous agents, service identities, and humans are distinguished (or fail to be distinguished) by the authorization models that gate consequential actions.  Founder of **[NetGuard 24/7 LLC](https://netguard24-7.com)** &nbsp;·&nbsp; coordinated disclosure, cybersecurity tooling, threat intelligence.  ---  ### `COORDINATED DISCLOSURES`  Upstream remediations where I authored or co-authored the patch, the advisory, or both.  | Finding | Project | Status | Disposition | |:--|:--|:--|:--| | **ADK A2A h",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,ajinkya-php/-AI-Powered-Threat-Hunting-Hypothesis-Generator,2025-10-12T16:23:44Z,ajinkya-php/-AI-Powered-Threat-Hunting-Hypothesis-Generator,T08,True,T08,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['large language model', 'LLM', 'AI-powered']; family=['threat hunting', 'NO_REQUIRED_CONTEXT']","  # 🧠 AI-Powered Threat Hunting Hypothesis Generator   A Python tool that leverages a Large Language Model (LLM) to automatically generate **actionable threat hunting hypotheses** from scraped cybersecurity articles and data sources.  ---  ## ✨ Features  - 📰 **Automated Article Scraping** – Fetches and parses content from a list of cybersecurity news sites, blogs, and threat reports.   - 🤖 **LLM-Powered Hypothesis Generation** – Uses a Large Language Model to analyze ingested text and formulate structured, actionable threat hunting hypotheses.   - 📊 **Structured Data Output** – Saves generated hypotheses, source articles, and queries in `.json` format for easy integration with SIEMs or other security platforms.   - 🔍 **Query Interface** – Provides a simple way to search and filter generated hypotheses.    ---  ## 🛠️ Tech Stack  **Language:** Python   **Core Libraries:**   - `requests`   - `beautifulsoup4`   - `openai`   - `langchain`   - `json`   - `dotenv`  ---  ## ⚙️ Getting Started  Follow these instructions to set up the project on your local system.  ### 🧩 Prerequisites Make sure you have **Python 3.8+** installed.  ---  ### 🧱 Installation  #### 1️⃣ Clone the repository ```bash git clone https://github.com/YOUR_USERNAME/AI-Threat-Hunting-Hypothesis-Generator.git ````  #### 2️⃣ Navigate to the project directory  ```bash cd AI-Threat-Hunting-Hypothesis-Generator ```  #### 3️⃣ Create and activate a virtual environment  **For macOS/Linux:**  ```bash python3 -m venv venv source venv/bin/activate ```  **For Windows:**  ```bash python -m venv venv .\venv\Scripts\activate ```  #### 4️⃣ Install dependencies  ```bash pip install -r requirements.txt ```  #### 5️⃣ Set up environment variables  Make a copy of the example `.env` file:  ```bash cp .env.example .env ```  Then open",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,merv3guler/cyber-news-feed,2026-02-11T11:42:33Z,merv3guler/cyber-news-feed,T07,True,T07,[],HIGH,,DEFENSIVE,tool_framework,ENGINEERING_SUPPLY,"AI=['artificial intelligence', 'AI-powered']; family=['cyber threat intelligence', 'NO_REQUIRED_CONTEXT']","Automated Cyber Threat Intelligence Feed. Aggregates, analyzes, and summarizes latest security news using Google Gemini AI & GitHub Actions. # 🛡️ Cyber Threat Intelligence Feed  [![Website status](https://img.shields.io/website?url=https%3A%2F%2Fmerv3guler.github.io%2Fcyber-news-feed&label=Website&style=flat-square&color=2ea44f)](https://merv3guler.github.io/cyber-news-feed) ![Python](https://img.shields.io/badge/Python-3.10%2B-blue?style=flat-square&logo=python) ![AI Powered](https://img.shields.io/badge/AI-Gemini%201.5%20Flash-orange?style=flat-square&logo=google) ![License](https://img.shields.io/badge/License-MIT-purple?style=flat-square)  **A fully automated, serverless Threat Intelligence Aggregator that collects, analyzes, and summarizes the latest cybersecurity news using Artificial Intelligence.**  > *View the live dashboard here:* [**merv3guler.github.io/cyber-news-feed**](https://merv3guler.github.io/cyber-news-feed)  ---  ## 🚀 About The Project  Staying updated with the latest vulnerabilities (CVEs), exploits, and cyber attacks is crucial but time-consuming. This project automates the ""morning coffee routine"" of a Cyber Threat Intelligence (CTI) analyst.  It scrapes trusted sources like **Google Project Zero**, **SANS ISC**, and **The Hacker News**, uses **Google Gemini 1.5 Flash AI** to summarize technical details, and presents them in a modern, Cyberpunk-themed dashboard.  **Key Capabilities:** * **No Servers:** Runs entirely on GitHub Actions (Free Tier). * **No Database:** Uses a smart JSON-based storage system to maintain history. * **AI Analysis:** Summarizes clickbait titles into actionable technical intelligence.  ## ✨ Features  * **🤖 AI-Powered Summaries:** Articles are analyzed by Google Gemini to produce concise, technical summaries (Max 50 words)",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,rod-trent/JunkDrawer,2024-06-21T10:57:02Z,rod-trent/JunkDrawer,T10,True,T10,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['AI agent', 'AI-powered']; family=['automated incident response', 'response playbook', 'NO_REQUIRED_CONTEXT']","Miscellaneous stuff I create # JunkDrawer  Miscellaneous stuff I create.  This repository serves as a personal ""junk drawer"" for various experimental projects, scripts, AI-powered tools, and utilities—mostly built around Grok, automation, cybersecurity, productivity, and creative fun.  **Last updated:** January 6, 2026 (recent additions/updates include **AWVA**, **PhishSim**, **TaskFolder**, and **Meal Finder**).  ## Projects and Tools  | Folder Name                                      | Description                                                                 | Link | |--------------------------------------------------|-----------------------------------------------------------------------------|------| | AWVA                                             | Automated Windows Vulnerability Assessment tool (newly added)               | [View](https://github.com/rod-trent/JunkDrawer/tree/main/AWVA) | | Agent Platform                                   | Platform/framework for developing AI agents                                 | [View](https://github.com/rod-trent/JunkDrawer/tree/main/Agent%20Platform) | | AgentBuilder                                     | Tools and scripts for building AI agents                                    | [View](https://github.com/rod-trent/JunkDrawer/tree/main/AgentBuilder) | | Automated Incident Response Playbook Generator   | Tool to automatically generate incident response playbooks                  | [View](https://github.com/rod-trent/JunkDrawer/tree/main/Automated%20Incident%20Response%20Playbook%20Generator) | | Azure Zork                                       | Azure-integrated Zork-style text adventure game                             | [View](https://github.com/rod-trent/JunkDrawer/tree/main/Azure%20Zork) | | BreachWise             ",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,lamiaaalahaideb/EEG-Biometric-Authentication,2026-05-22T13:56:42Z,lamiaaalahaideb/EEG-Biometric-Authentication,T13,True,T13,[],HIGH,,DEFENSIVE,tool_framework,ENGINEERING_SUPPLY,"AI=['deep learning', 'neural network', 'LLM']; family=['adaptive authentication', 'NO_REQUIRED_CONTEXT']","EEG-based biometric authentication using deep learning, ERP signals, and multimodal cognitive tasks. # EEG-Biometric-Authentication  EEG-based biometric authentication using deep learning, ERP signals, and multimodal cognitive tasks.  ## Overview This repository presents a deep learning-based framework for biometric authentication using electroencephalography (EEG) signals combined with Event-Related Potentials (ERP) and multimodal cognitive task analysis. The framework investigates secure and intelligent authentication mechanisms through neural signal processing and cognitive biometrics. The project focuses on: EEG-based biometric authentication Event-Related Potentials (ERP) Deep learning for user identification Multimodal cognitive task integration Cognitive biometrics and Brain-Computer Interfaces (BCI) Intelligent and secure authentication systems  ## Research Publications  1. **A Deep Learning Framework for EEG-based Biometric Authentication Using ERP**      Published in Sensors, 2025.  2. **Multimodal Biometric Authentication Based on EEG and Cognitive Tasks**      Published in Sensors, 2025.   ## Authentication Workflow  The following workflow illustrates the registration and authentication phases of the proposed EEG-based biometric system.  ![Authentication Workflow](workflow.png)  ### Registration Phase 1. EEG signal acquisition   2. Signal preprocessing   3. Feature extraction   4. User classification and database enrollment    ### Authentication Phase 1. EEG signal acquisition   2. Signal preprocessing   3. Feature extraction   4. Identity matching and verification     ## Processing Pipeline  The proposed framework integrates preprocessing, feature extraction, feature fusion, and classification stages for EEG-based authentication.  ![Processing Pipeline](Pro",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,Ebad11/Team-BombSquad-HackUp,2026-04-03T07:11:08Z,Ebad11/Team-BombSquad-HackUp,T05,True,T05,[],HIGH,,DEFENSIVE,tool_framework,ENGINEERING_SUPPLY,"AI=['machine learning', 'transformer', 'explainable AI']; family=['phishing detection', 'malicious URL detection', 'impersonation detection', 'NO_REQUIRED_CONTEXT']"," # 🛡️ PhishGuard — AI-Powered Phishing Defense & Security Add-on  **PhishGuard** is an AI-powered Gmail security add-on designed to detect, explain, and educate users about phishing attacks in real time.  Instead of relying solely on traditional blocklists, PhishGuard combines **machine learning, NLP, explainable AI, and gamification** to create a multi-layered defense system that not only identifies suspicious emails but also helps users understand **why an email is dangerous**.  > **Detect → Explain → Educate → Defend**  ---  ## 🚀 Key Features  PhishGuard uses a unique **4-Layer Defense Stack**:  ### 🔗 1. URL-XGBoost — Malicious URL Detection  PhishGuard analyzes URLs using an **XGBoost machine learning model** rather than relying only on known malicious URL blocklists.  The model can analyze features such as:  * URL length * Number of special characters * Number of subdomains * Suspicious keywords * Presence of IP addresses * HTTPS usage * Domain characteristics * URL obfuscation patterns * Redirect-related characteristics  This allows PhishGuard to identify potentially malicious URLs, including suspicious links that may not yet appear on traditional blocklists.  ---  ### 🧠 2. DistilBERT — Semantic Email Analysis  Phishing attacks aren't always obvious from URLs alone.  PhishGuard uses **DistilBERT**, a lightweight Transformer-based NLP model, to analyze the semantic content of an email.  It evaluates the intent and language of messages for patterns commonly associated with phishing, such as:  * Urgency and fear-based language * Requests for passwords or sensitive information * Financial requests * Fake account-verification messages * Impersonation attempts * Suspicious calls to action * Social-engineering techniques  This provides a second layer of defense by analyz",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,sivaki/open-source-projects,2026-06-30T20:50:59Z,sivaki/open-source-projects,T01,True,T01,['T10'],MEDIUM,,DUAL_USE_DEFENSE_PRIMARY,production_platform,ENGINEERING_SUPPLY,"AI=['LLM', 'AI agent']; family=['vulnerability discovery', 'software', 'security']"," # Curated Repos  Auto-generated list of 164 repositories. Source of truth: `data/repos.json`.  ⭐ = recommended. Use your browser's find (Ctrl/⌘-F) to search a tag.  | Repo | Category | Tags | Summary | Stars | Added | | --- | --- | --- | --- | ---: | --- | | [rahulnyk/knowledge_graph](https://github.com/rahulnyk/knowledge_graph) ⭐ | AI/LLM Tooling | `llm` `knowledge-graph` `rag` `ollama` `data-pipeline` | A practical implementation for building knowledge graphs from text corpora using local LLMs via Ollama, enabling Graph RAG workflows without external API costs. | 3741 | 2026-09-01 | | [superlinked/sie](https://github.com/superlinked/sie) ⭐ | AI/LLM Tooling | `llm` `inference` `self-hosted` `mlops` `rag` `agentic` | An open-source, self-hosted inference engine designed to serve a wide variety of models for agentic workflows, including embedding, reranking, OCR, and LLM generation via an OpenAI-compatible API. | 2903 | 2026-09-01 | | [sentrux/sentrux](https://github.com/sentrux/sentrux) ⭐ | AI/LLM Tooling | `rust` `mcp` `developer-tools` `static-analysis` `ai-agents` | A Rust-based architectural sensor that provides real-time feedback for AI agents, helping prevent codebase degradation by monitoring structural health and dependency graphs via MCP. | 2946 | 2026-09-01 | | [ed1s0nz/cyberstrikeai](https://github.com/ed1s0nz/cyberstrikeai) ⭐ | Security Tooling | `ai` `cybersecurity` `pentesting` `mcp` `automation` | An AI-native cybersecurity orchestration platform built in Go that integrates agentic workflows, MCP tools, and attack-chain modeling for authorized security operations. | 6080 | 2026-08-31 | | [fujiapple852/trippy](https://github.com/fujiapple852/trippy) ⭐ | Networking | `networking` `cli` `tui` `rust` `diagnostics` | Trippy is a high-performance, TUI-based ne",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,ShwetaNingappa/intel-guard,2026-05-13T14:33:27Z,ShwetaNingappa/intel-guard,T06,True,T03,['T06'],MEDIUM,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['AI-driven']; family=['malware detection', 'NO_REQUIRED_CONTEXT']"," # 🛡️ Threat Intelligence Correlation Engine (TICE)  **AI-Driven Multi-Source Threat Analysis & Attribution**  A comprehensive threat intelligence platform that aggregates and analyzes IP address data from multiple security sources to provide unified threat intelligence reports with geolocation mapping, risk scoring, and visual analytics.  ![Version](https://img.shields.io/badge/version-2.1.0-blue) ![Python](https://img.shields.io/badge/python-3.8+-green) ![License](https://img.shields.io/badge/license-MIT-orange)  ## 📋 Table of Contents  - [Features](#-features) - [Screenshots](#-screenshots) - [Installation](#-installation) - [Configuration](#-configuration) - [Usage](#-usage) - [Project Structure](#-project-structure) - [API Integration](#-api-integration) - [Features Overview](#-features-overview) - [Contributing](#-contributing) - [License](#-license)  ## ✨ Features  ### Core Capabilities  - **Multi-Source Threat Intelligence**: Aggregates data from AbuseIPDB, VirusTotal, and IPinfo - **Unified Threat Scoring**: Calculates confidence and severity scores (0-100) - **Geolocation Mapping**: Interactive maps with precise coordinate visualization - **Real-time Analysis**: Fast IP address threat assessment - **Visual Analytics**:    - Threat distribution pie charts   - Score analysis bar charts   - Segmented progress indicators - **Comprehensive Reporting**: Detailed threat categories, network information, and geolocation data  ### Threat Intelligence Features  - **Confidence Score**: Reliability of threat attribution (0-100) - **Severity Score**: Potential risk level assessment (0-100) - **Threat Categories**: SPAM, PROXY, MALICIOUS, PHISHING, BOTNET detection - **Network Intelligence**: ASN, Organization, ISP, Domain information - **Geographic Risk Assessment**: Locati",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,Bhuvanesh3602/APTGuard-AI,2026-06-22T16:26:02Z,Bhuvanesh3602/APTGuard-AI,T04,True,T04,['T10'],MEDIUM,,DUAL_USE_DEFENSE_PRIMARY,offensive_tool,ENGINEERING_SUPPLY,"AI=['AI-powered', 'AI-driven']; family=['UEBA', 'network', 'security']","🛡️ AI-powered Cyber Resilience Platform for critical infrastructure. Detects behavioral anomalies, correlates threats across IT/OT systems, maps attacks using MITRE ATT&CK, and automates incident response in real time. <div align=""center"">  <img width=""500"" height=""170"" alt=""Et-Hack"" src=""https://github.com/user-attachments/assets/3c6f729f-9547-43bd-a36f-ae1ff8274a1f"" />  # AiSOC-CNI ### AI-Driven Cyber Resilience for Critical National Infrastructure  [![License: MIT](https://img.shields.io/badge/License-MIT-22c55e.svg?style=flat-square)](https://opensource.org/licenses/MIT) [![Hackathon](https://img.shields.io/badge/ET%20Hackathon%202026-Cybersecurity%20Track-2563eb?style=flat-square)]() [![Theme](https://img.shields.io/badge/Theme-Industrial%20Intelligence%20%7C%20National%20Security-f59e0b?style=flat-square)]()  **Built on [AiSOC](https://github.com/beenuar/AiSOC) (MIT) · Extended for India CNI · Team: Bhuvanesh**  </div>  ---  ## The Problem  India's critical national infrastructure is under sustained, escalating attack.  | Incident | Year | Impact | |---|---|---| | AIIMS Delhi ransomware | 2022 | Paralysed for 2+ weeks; patient records encrypted, surgeries postponed | | CBSE data breach | 2024 | Examination records of millions compromised | | CBSE coordinated APT attack | Jan 2026 | Emergency shutdowns across multiple states before board exams; student data exfiltrated | | CERT-In total incidents | 2023 | **1.59 million** cybersecurity incidents handled — and climbing |  **The root cause is not the attacks. It is detection speed.**  - Average APT dwell time in government networks: **207 days** - India's public sector: **70%+ systems on end-of-life IT infrastructure** (National Cyber Security Policy 2020) - Current detection method: **signature-based** — useless aga",,,,,,,,
IN_SCOPE_FALSE_POSITIVE,Akash240104/Msc-Cybersecurity-dissertation-,2026-06-22T13:47:54Z,Akash240104/Msc-Cybersecurity-dissertation-,T09,True,T09,[],HIGH,,DEFENSIVE,production_platform,ENGINEERING_SUPPLY,"AI=['machine learning', 'LLM', 'AI-powered']; family=['security copilot', 'SOC', 'SIEM']","This is the repo for the main project  # Msc-Cybersecurity-dissertation- This is the repo for the main project    **Scope of the dissertation**  **1)** **AI-assisted Detection of OWASP API Top 10 Attacks Using Splunk SIEM**  --Research Aim :  To investigate the effectiveness of Splunk based detection rules for selected OWASP API Top 10 attack scenarios and evaluuate whether AI-assisted alert triage can improve the effeciancy of security icident analysis.  --Scope :  - Simulate selected OWASP API attacks(e.g., BOLA , Broken Authentication , Excessive Data Exposure) - Collect and analyse logs using Splunk - Develop detection rules using SPL - Integrate an LLM-based triage component to classify alerts by sverity and recommend analysis actions - Evaluate detection performance and alert quality.   Why I chose this topic? - Combines API Security,SIEM. AI and Detection Engineering. - Strong alignment with modern SOC operations. - High Industry relevance rather than just being a project  - Provides measurable evaluation matricces suitable for research   ----------------------------------------------------------------------------------END OF TOPIC ONE---------------------------------------------------------------------------------------------------------  **2) AI-Assisted Detection and Triage of Brute Force and Credential Sutffing Attacks in Splunk**  --Research Aim :  To evaluate the effectiveness of rule-based and machine learning-assisted detecction mechanisms for authentication attacks and assess whether AI-assisted triage improves incident response efficiency.   **Scope** :  - Simulate brute force and credential stuffing attacks - Ingest authentication logs into Splunk  - Compare threshold-based detection with anamoly detection techniques - Integrate AI-assisted alert class",,,,,,,,
